Brand,Store Number,Store Name,Ownership Type,Street Address,City,State/Province,Country,Postcode,Phone Number,Timezone,Longitude,Latitude
Starbucks,4598-97256,Danforth & Langford,Company Owned,842 Danforth Avenue,Toronto,ON,CA,M4J 1L7,416-461-3771,GMT-05:00 America/Toronto,-79.34,43.68
Starbucks,20837-203524,King & Dufferin,Company Owned,"1188 King Street West, TBD",Toronto,ON,CA,M6K 1E6,(416) 539-8814,GMT-05:00 America/Toronto,-79.43,43.64
Starbucks,16078-166544,Allen Road & Rimrock Road,Company Owned,"170 Rimrock Road, Unit 3, M5V Condos",Toronto,ON,CA,M3J 3A6,(416) 633-6795,GMT-05:00 America/Toronto,-79.47,43.76
Starbucks,16140-163744,King Street West & Blue Jays Way,Company Owned,"373 King Street West, Ground Floor",Toronto,ON,CA,M5V 1K5,416 595 9213,GMT-05:00 America/Toronto,-79.39,43.65
Starbucks,4613-98127,Bloor & Thompson,Company Owned,3079-3081 Bloor St W,Toronto,ON,CA,M8X 1C7,416-231-6116,GMT-05:00 America/Toronto,-79.51,43.65
Starbucks,5161-135184,Sheppard & Leslie- CTC,Company Owned,"1015 Sheppard Ave East, Unit 2",TORONTO,ON,CA,M2K 1C2,416 730-8481,GMT-05:00 America/Toronto,-79.37,43.77
Starbucks,13035-154156,Dundas & Quebec,Company Owned,3077 Dundas Street West,Toronto,ON,CA,M6P 1Z5,416 604-3877,GMT-05:00 America/Toronto,-79.47,43.67
Starbucks,24248-235750,University of Toronto - Scarborough,Licensed,1265 Military Trl,Toronto,ON,CA,M1C 1A4,416-287-7058,GMT-05:00 America/Toronto,-79.18,43.78
Starbucks,4295-1016,542 College / Euclid,Company Owned,542 College Street,Toronto,ON,CA,M6G 1B1,(416) 964-6006,GMT-05:00 America/Toronto,-79.41,43.66
Starbucks,20622-203445,Scotia Plaza,Company Owned,"40 King Street West, M128",Toronto,ON,CA,M5H 3Y2,(416) 214-5179,GMT-05:00 America/Toronto,-79.38,43.65
Starbucks,4525-93920,Dufferin & Steeles,Company Owned,"2081 Steeles Avenue West, Unit 5",Toronto,ON,CA,M3J 3N3,416-665-2002,GMT-05:00 America/Toronto,-79.47,43.79
Starbucks,4801-106847,Queen & Simcoe,Company Owned,"180 Queen Street West Suite, 102.3A",Toronto,ON,CA,M5V 3X3,416-595-9438,GMT-05:00 America/Toronto,-79.39,43.65
Starbucks,4765-105711,Church & Shuter,Company Owned,167 Church Street,Toronto,ON,CA,M5B 1Y6,416-941-9232,GMT-05:00 America/Toronto,-79.38,43.65
Starbucks,27978-248317,3300 Bloor Street West,Company Owned,"3300 Bloor Street West, TBD, Liberty Centre",Toronto,ON,CA,M8X 2X3,4162393788,GMT-05:00 America/Toronto,-79.52,43.65
Starbucks,4841-109906,Hanna & Atlantic,Company Owned,85 Hanna Street,Toronto,ON,CA,M6K 3S3,416-538-6818,GMT-05:00 America/Toronto,-79.42,43.64
Starbucks,25703-213566,Humber College,Licensed,205 Humber College Blvd,Toronto,ON,CA,M9W 5L7,4166756622,GMT-05:00 America/Toronto,-79.61,43.73
Starbucks,4540-95071,St. Clair & Christie,Company Owned,687 St. Clair Ave W,Toronto,ON,CA,M6C 1B2,416-653-8181,GMT-05:00 America/Toronto,-79.43,43.68
Starbucks,18199-184327,The Bay on Queen Street within Food,Licensed,Bay st and Queen st,Toronto,ON,CA,M5C 2L7,,GMT-05:00 America/Toronto,-79.38,43.65
Starbucks,47988-253946,Loblaw Queen's Quay,Licensed,10 Lower Jarvis Street,Toronto,ON,CA,M5E 1Z2,4163040611,GMT-05:00 America/Toronto,-79.37,43.65
Starbucks,4518-93219,Toronto General Hospital,Company Owned,"585 University Avenue, R-16",Toronto,ON,CA,M5G 2N2,416-979-0660,GMT-05:00 America/Toronto,-79.39,43.66
Starbucks,22836-224386,Metro Centre CA,Company Owned,"200 Wellington Street West, 150, Yorkdale",Toronto,ON,CA,M5V 3C7,(416) 597-1352,GMT-05:00 America/Toronto,-79.39,43.65
Teavana,28646-250128,Teavana - Yorkdale,Company Owned,"3401 Dufferin St., #134",Toronto,ON,CA,M6A 3A1,416-785-3921,GMT-05:00 America/Toronto,-79.46,43.72
Starbucks,4300-884,Yonge & King,Company Owned,4 King Street West,Toronto,ON,CA,M5H 1B6,(416) 363-5983,GMT-05:00 America/Toronto,-79.38,43.65
Starbucks,4270-186347,Queen & Victoria,Company Owned,"1 Queen Street East, G5",Toronto,ON,CA,M5C 2W5,4163638555,GMT-05:00 America/Toronto,-79.38,43.65
Starbucks,6028-138146,York & Bremner,Company Owned,"25 York Street, Unit R-18",Toronto,ON,CA,M5J 2V5,416-214-0820,GMT-05:00 America/Toronto,-79.38,43.64
Starbucks,4606-97784,Avenue & Roe,Company Owned,1887 Avenue Road,Toronto,ON,CA,M5M 3Z9,416-787-9353,GMT-05:00 America/Toronto,-79.42,43.73
Starbucks,4226-771,444 Eglinton Ave. W.,Company Owned,444 Eglinton Ave. West,Toronto,ON,CA,M5N 1A5,416-488-0178,GMT-05:00 America/Toronto,-79.41,43.7
Starbucks,24209-236145,1156 Kennedy Road,Company Owned,"1156 Kennedy Road, Toronto Eaton Centre",Toronto,ON,CA,M1P 2K9,(416) 752-5818,GMT-05:00 America/Toronto,-79.28,43.75
Starbucks,4361-1347,Yonge & Shuter (TEC),Company Owned,"220 Yonge Street, Unit YG-18",Toronto,ON,CA,M5B 2H1,416-593-8570,GMT-05:00 America/Toronto,-79.38,43.65
Starbucks,3845-145984,Longos-Elizabeth St,Licensed,111 Elizabeth Street,Toronto,ON,CA,M5G 1P7,4165979002,GMT-05:00 America/Toronto,-79.39,43.66
Starbucks,22438-212524,Adelaide & Peter,Company Owned,"338 Adelaide Street West, Unit 2, Manulife Centre",Toronto,ON,CA,M5V 1P8,4165967797,GMT-05:00 America/Toronto,-79.39,43.65
Starbucks,4507-93328,Bay & Bloor Indigo,Company Owned,55 Bloor St W,Toronto,ON,CA,M4W 1A5,416-925-8989,GMT-05:00 America/Toronto,-79.39,43.67
Starbucks,23244-228105,Royal York & The Westway,Company Owned,1564 Royal York Road,Toronto,ON,CA,M9P 3C3,(416) 242-3563,GMT-05:00 America/Toronto,-79.53,43.7
Starbucks,23246-219069,Waterpark Place,Company Owned,"88 Queen Quay West, 205",Toronto,ON,CA,M5J 0B8,(416) 607-5590,GMT-05:00 America/Toronto,-79.38,43.64
Starbucks,8178-146684,Bay & Dundas (TEC),Company Owned,"65 Dundas Street West, 303, Victoria Commons",Toronto,ON,CA,M5G 2C3,416 506-1602,GMT-05:00 America/Toronto,-79.38,43.66
Starbucks,4804-106564,Victoria Park & Consumers Rd.,Company Owned,2555 Victoria Park Avenue,Toronto,ON,CA,M1T 1A3,416-493-5209,GMT-05:00 America/Toronto,-79.32,43.77
Starbucks,27009-242505,Longo's St. Clair,Licensed,111 St Clair Av W,Toronto,ON,CA,M4V 1N5,4169216108,GMT-05:00 America/Toronto,-79.4,43.69
Starbucks,23325-228024,Compass @ Ryerson,Licensed,347 Yonge st,Toronto,ON,CA,M5B 1s1,,GMT-05:00 America/Toronto,-79.38,43.66
Starbucks,4777-104186,Morningside & Lawrence,Company Owned,"255 Morningside Avenue, The Exchange Tower",Toronto,ON,CA,M1E 3E6,416-208-9477,GMT-05:00 America/Toronto,-79.19,43.77
Starbucks,4309-1664,York & Adelaide,Company Owned,130 King Street West,Toronto,ON,CA,M5X 1A9,(416) 367-9779,GMT-05:00 America/Toronto,-79.38,43.65
Starbucks,25624-238965,Danforth & Monarch Park,Company Owned,1417 Danforth Avenue,Toronto,ON,CA,M5E 1T3,(416) 778-0582,GMT-05:00 America/Toronto,-79.33,43.68
Starbucks,19842-199404,Kipling & Evans,Company Owned,374 Evans Avenue,Toronto,ON,CA,M8Z 1K6,(416) 201-0268,GMT-05:00 America/Toronto,-79.53,43.62
Starbucks,4581-96731,Queen & Brookmount - Toronto,Company Owned,"1842 Queen Street East, Don Mills",Toronto,ON,CA,M4L 1H1,416-686-4999,GMT-05:00 America/Toronto,-79.31,43.67
Teavana,28656-250184,Teavana - Don Mills,Company Owned,"32 Clock Tower Rd., Unit No. H001",Toronto,ON,CA,M3C 0G2,416-640-1079,GMT-05:00 America/Toronto,-79.34,43.73
Starbucks,27130-106119,Longos - Maple Leaf Square,Licensed,15 York St,Toronto,ON,CA,M5J 0A3,416-366-1717,GMT-05:00 America/Toronto,-79.38,43.64
Starbucks,47992-257165,Loblaw Store# 1021 Musgrave,Licensed,50 Musgrave St,Toronto,ON,CA,M4E 3W2,4166943838,GMT-05:00 America/Toronto,-79.29,43.69
Starbucks,4524-93176,Queens Quay & York,Company Owned,208 Queens Quay West,Toronto,ON,CA,M5J 2Y1,416-364-3232,GMT-05:00 America/Toronto,-79.38,43.64
Starbucks,4459-85822,Wellington & John,Company Owned,224 Wellington St W,Toronto,ON,CA,M5V 3T5,416-506-0440,GMT-05:00 America/Toronto,-79.39,43.65
Starbucks,22369-219025,95 St. Clair Avenue West,Company Owned,95 St. Clair Avenue West,Toronto,ON,CA,M4V 1N7,(416) 929-0466,GMT-05:00 America/Toronto,-79.4,43.69
Starbucks,17340-174104,Bloor & Avenue,Company Owned,"150 Bloor Street West, Retail Unit 3",Toronto,ON,CA,M5S 2X9,4169254626,GMT-05:00 America/Toronto,-79.39,43.67
Starbucks,4869-117170,University &Wellington,Company Owned,55 University Ave> Unit # 3,Toronto,ON,CA,M5J 2H7,416-360-0407,GMT-05:00 America/Toronto,-79.38,43.65
Starbucks,4646-98483,King & Shaw,Company Owned,"1005 King St W, Unit 7",Toronto,ON,CA,M6G 1B9,416-979-1953,GMT-05:00 America/Toronto,-79.41,43.64
Starbucks,4427-55359,Eglinton and Holly,Company Owned,39 Eglinton Ave E,Toronto,ON,CA,M4P 1A2,(416) 483-6850,GMT-05:00 America/Toronto,-79.4,43.71
Starbucks,4448-67903,Bloor & Jarvis,Company Owned,620 Jarvis Street,Toronto,ON,CA,M4Y 2H9,416-923-4242,GMT-05:00 America/Toronto,-79.38,43.67
Starbucks,4798-104189,Bathurst & St. Clair,Company Owned,504 St. Clair Avenue West,Toronto,ON,CA,M6C 1A2,416-653-7517,GMT-05:00 America/Toronto,-79.42,43.68
Starbucks,4718-100794,Queen & Logan,Company Owned,908 Queen St E,Toronto,ON,CA,M4M 1J5,416-461-9788,GMT-05:00 America/Toronto,-79.34,43.66
Starbucks,4210-531,446 Spadina Rd.,Company Owned,446 Spadina Rd.,Toronto,ON,CA,M5P 3M2,(416) 932-0895,GMT-05:00 America/Toronto,-79.41,43.69
Starbucks,23689-232644,Union Station - Go West Concourse,Company Owned,"65 Front Street West, CRU 226, TD Centre",Toronto,ON,CA,M5J 1E5,6479309538,GMT-05:00 America/Toronto,-79.38,43.65
Starbucks,19474-181945,TD Bank Tower - PATH Concourse,Company Owned,"66 Wellington Street West, 17",Toronto,ON,CA,M5J 2W4,(416) 306-1838,GMT-05:00 America/Toronto,-79.38,43.65
Starbucks,20991-207444,Bay & Charles,Company Owned,47 Charles Street West,Toronto,ON,CA,M4Y 2R4,416 9729324,GMT-05:00 America/Toronto,-79.39,43.67
Starbucks,4870-110432,761 Bay Street,Company Owned,761 Bay Street,Toronto,ON,CA,M5G 2R2,416-204-1617,GMT-05:00 America/Toronto,-79.39,43.66
Starbucks,4832-126325,Queen &  Bathurst,Company Owned,580-584 Queen St W,Toronto,ON,CA,M5V 2B5,416-364-0014,GMT-05:00 America/Toronto,-79.4,43.65
Starbucks,4863-117166,Fairview Mall - Food Court,Company Owned,"1800 Sheppard Avenue East, Unit F 13",Toronto,ON,CA,M2J 5A7,416-494-8348,GMT-05:00 America/Toronto,-79.34,43.78
Starbucks,4220-765,81 Front St E at Jarvis,Company Owned,81 Front Street East,Toronto,ON,CA,M5E 1B8,416 9559956,GMT-05:00 America/Toronto,-79.37,43.65
Starbucks,25829-242624,Dufferin Mall,Company Owned,"900 Dufferin Street, 195, Fairview Mall",Toronto,ON,CA,M6H 4A9,(647) 669-8169,GMT-05:00 America/Toronto,-79.44,43.66
Teavana,28645-250244,Teavana - Fairview Mall,Company Owned,"1800 Sheppard Ave. E, Unit 2083",Toronto,ON,CA,M2J 5A7,416-644-1396,GMT-05:00 America/Toronto,-79.35,43.78
Starbucks,4831-103578,Parliament & Aberdeen,Company Owned,492 Parliament Street,Toronto,ON,CA,M4X 1P2,416-929-2497,GMT-05:00 America/Toronto,-79.37,43.66
Starbucks,4859-115935,Front & Frederick,Company Owned,"132 Front Street East, Unit # 1E",TORONTO,ON,CA,M5A 1E2,416-361-5037,GMT-05:00 America/Toronto,-79.37,43.65
Starbucks,15977-156245,Bathurst & Joicey,Company Owned,3671 Bathurst Street,Toronto,ON,CA,M6A 2E6,(416) 789-9438,GMT-05:00 America/Toronto,-79.43,43.73
Starbucks,15928-162584,Kingston Road & Main,Company Owned,637 Kingston Road,Toronto,ON,CA,M4E 1R3,(416) 691-2389,GMT-05:00 America/Toronto,-79.3,43.68
Starbucks,4296-250015,1495 Yonge & St. Clair,Company Owned,1495 Yonge Street,Toronto,ON,CA,M4T 1Z2,416-925-1441,GMT-05:00 America/Toronto,-79.39,43.69
Starbucks,4209-527,1909 Yonge St.,Company Owned,1909 Yonge Street,Toronto,ON,CA,M4S 1Z3,(416) 486-7160,GMT-05:00 America/Toronto,-79.4,43.7
Starbucks,4711-103342,Yonge & Avondale,Company Owned,1 Avondale Avenue,Toronto,ON,CA,M2N 7J1,416-590-7396,GMT-05:00 America/Toronto,-79.41,43.76
Teavana,28327-250126,Teavana - Toronto Eaton Centre,Company Owned,"218 Yonge St., #H027A, Hudson's Bay Centre",Toronto,ON,CA,M5B 2H1,416-979-1843,GMT-05:00 America/Toronto,-79.38,43.65
Starbucks,4460-67901,Hudson Bay Centre,Company Owned,"2 Bloor Street East, C3, First Canadian Place",Toronto,ON,CA,M4W 1A8,416-515-7070,GMT-05:00 America/Toronto,-79.39,43.67
Starbucks,19550-195624,First Canadian Place,Company Owned,"100 King Street West, C11 - Upper Level, 2 Ossington",Toronto,ON,CA,M5X 1A9,(416) 214-5577,GMT-05:00 America/Toronto,-79.38,43.65
Starbucks,16997-177184,Ossington & Queen,Company Owned,"2 Ossington Avenue., Unit 1",Toronto,ON,CA,M6J 2Y7,(416) 533-0122,GMT-05:00 America/Toronto,-79.42,43.64
Starbucks,4874-115910,Midland & McNicoll,Company Owned,3740 Midland Avenue,Toronto,ON,CA,M1V 4V3,416) 297-0618,GMT-05:00 America/Toronto,-79.29,43.82
Starbucks,4254-586,3250-52 Yonge,Company Owned,3250-3252 Yonge Street,Toronto,ON,CA,M4N 2L4,(416) 488-8277,GMT-05:00 America/Toronto,-79.4,43.73
Starbucks,23090-212865,150 Park Lawn Road,Company Owned,"150 Park Lawn Road, Unit A",Toronto,ON,CA,M8Y 3H8,(416) 503-2447,GMT-05:00 America/Toronto,-79.49,43.63
Starbucks,26281-243832,6355 Yonge St,Company Owned,6355 Yonge Street,Toronto,ON,CA,M2M 3X8,(647) 448-3386,GMT-05:00 America/Toronto,-79.42,43.8
Starbucks,21387-211744,Aramark @ Seneca College,Licensed,1750 Finch Ave E,Toronto,ON,CA,M2J 2X5,(647) 210 2807,GMT-05:00 America/Toronto,-79.35,43.79
Starbucks,16896-163444,Mount Pleasant & Soudan,Company Owned,694 Mount Pleasant,Toronto,ON,CA,M4S 2N3,(416) 486-0671,GMT-05:00 America/Toronto,-79.39,43.71
Starbucks,72457-7627,U of Toronto - Robarts Library,Licensed,369 Huron St.,Toronto,ON,CA,M5S 1A5,416-591-1647,GMT-05:00 America/Toronto,-79.4,43.66
Starbucks,4241-770,2630 Yonge Street,Company Owned,2630-32 Yonge Street,Toronto,ON,CA,M4P 2J5,(416) 483-0226,GMT-05:00 America/Toronto,-79.4,43.72
Starbucks,28762-250887,King & Sherbourne,Company Owned,"251 King Street East, A1",Toronto,ON,CA,M5A 1K2,647-638-3291,GMT-05:00 America/Toronto,-79.37,43.65
Starbucks,21891-207467,Front & John,Company Owned,"300 Front Street West, Unit 1, Yorkdale Shopping Centre",Toronto,ON,CA,M5V 0E9,(416) 551-6320,GMT-05:00 America/Toronto,-79.39,43.64
Starbucks,17922-173426,Yorkdale Shopping Centre,Company Owned,"1 Yorkdale Road, 326",Toronto,ON,CA,M6A 3A1,(416) 781-1093,GMT-05:00 America/Toronto,-79.45,43.73
Starbucks,4637-99042,College & Dovercourt,Company Owned,"941 College Street, Scarborough Town Centre",Toronto,ON,CA,M6H 1A6,416-588-7979,GMT-05:00 America/Toronto,-79.43,43.65
Starbucks,27173-152565,Scarborough Town Centre,Company Owned,"2 - 300 Borough Drive, Unit 56",Toronto,ON,CA,M1P 4P5,416 290-6011,GMT-05:00 America/Toronto,-79.25,43.77
Starbucks,25915-242945,1228 St. Clair Avenue West,Company Owned,"1228 St. Clair Avenue West, Toronto Eaton Centre",Toronto,ON,CA,M6E 1B7,(416) 371-4268,GMT-05:00 America/Toronto,-79.45,43.68
Starbucks,4455-84621,Toronto Eaton Centre L1,Company Owned,"218 Yonge Street PO Box 1024, 1-158",Toronto,ON,CA,M5B 2H6,4165069946,GMT-05:00 America/Toronto,-79.38,43.65
Starbucks,4495-93179,Richmond & Spadina,Company Owned,"438 Richmond Street West, Unit #4, The Stockyards",Toronto,ON,CA,M5V 3S6,416-504-8586,GMT-05:00 America/Toronto,-79.4,43.65
Starbucks,4477-90782,Keele & St. Clair,Company Owned,"2151 St. Clair Ave W, 108",Toronto,ON,CA,M6N 5B9,416-769-4939,GMT-05:00 America/Toronto,-79.47,43.67
Starbucks,15824-164464,Compass @ St Michael's Hosp-Clinic,Licensed,209 Victoria St,Toronto,ON,CA,M5B 1T8,647-448-6274,GMT-05:00 America/Toronto,-79.38,43.65
Starbucks,15960-158604,York University-Centre for Film & T,Licensed,4700 Keele St,Toronto,ON,CA,M3J 1P3,416-650-8237,GMT-05:00 America/Toronto,-79.49,43.77
Starbucks,4702-102446,Bloor & Ellis,Company Owned,1997 Bloor St W,Toronto,ON,CA,M6S 1M4,416-761-9402,GMT-05:00 America/Toronto,-79.47,43.65
Starbucks,4717-102447,Yonge & Finch,Company Owned,"5650 Yonge St, Suite 101",Toronto,ON,CA,M2M 4G3,416-221-4820,GMT-05:00 America/Toronto,-79.42,43.78
Starbucks,16709-161186,Kingston Rd & Rylander,Company Owned,"6714 Kingston Road, Unit A2",Toronto,ON,CA,M1B 1G8,(416) 286-0769,GMT-05:00 America/Toronto,-79.15,43.8
Starbucks,21589-203526,Yonge & Queens Quay,Company Owned,"1 Yonge Street, 104",Toronto,ON,CA,M5E 1E5,(416) 603-2948,GMT-05:00 America/Toronto,-79.37,43.64
Starbucks,4371-256584,Sherway Gardens Indigo,Company Owned,"25 The West Mall, CRU 3038, Bayview Village Shopping Centre",Toronto,ON,CA,M9C 1B8,4166261995,GMT-05:00 America/Toronto,-79.56,43.61
Starbucks,4366-9632,Bayview Village/Chapters,Company Owned,"2901 Bayview Ave, 132",Toronto,ON,CA,M2K 1E6,(416) 512-2173,GMT-05:00 America/Toronto,-79.38,43.77
Starbucks,4817-251106,17B Leslie Street,Company Owned,"1015 Lakeshore Blvd E, CRU #4, Toronto Eaton Centre",Toronto,ON,CA,M4M 3H9,6473889726,GMT-05:00 America/Toronto,-79.33,43.66
Starbucks,4510-93341,Indigo Toronto Eaton Centre,Company Owned,"220 Yonge St, Six Points Plaza",Toronto,ON,CA,M5B 2H6,416-205-9229,GMT-05:00 America/Toronto,-79.38,43.65
Starbucks,4608-98091,Six Points Plaza-5230 Dundas St W,Company Owned,5230 Dundas St W,Toronto,ON,CA,M9B 1A8,416-233-0440,GMT-05:00 America/Toronto,-79.54,43.64
Starbucks,4779-114784,Wellington & York TD PATH Foodcourt,Company Owned,"100 Wellington Street West, WS13",Toronto,ON,CA,M5K 1J5,(416) 304-0391,GMT-05:00 America/Toronto,-79.38,43.65
Starbucks,20834-203586,Lake Shore & long Branch Ave,Company Owned,"3559 Lakeshore Blvd West, Unit 5",Toronto,ON,CA,M8W 1N6,(416) 252-2825,GMT-05:00 America/Toronto,-79.53,43.59
Starbucks,19355-197904,525 University Avenue,Company Owned,"525 University Avenue, R1",Toronto,ON,CA,M5G 2L3,4164081999,GMT-05:00 America/Toronto,-79.39,43.66
Starbucks,3896-150465,Front Street & University Ave,Company Owned,123 Front Street West Unit 1,Toronto,ON,CA,M5J 2M2,416 361 9705,GMT-05:00 America/Toronto,-79.38,43.65
Starbucks,22368-219071,Spadina & Queens Quay,Company Owned,"10 Lower Spadina Avenue, Suite 101",Toronto,ON,CA,M5V 2Z2,(416) 593-4866,GMT-05:00 America/Toronto,-79.39,43.64
Starbucks,4233-544,2210 Bloor St. W.,Company Owned,2210 Bloor Street,Toronto,ON,CA,M6S 1N4,(416) 769-7788,GMT-05:00 America/Toronto,-79.48,43.65
Starbucks,4215-526,2293 Yonge Street,Company Owned,"2293 Yonge Street, RBC Centre",Toronto,ON,CA,M4P 2C6,(416) 481-2166,GMT-05:00 America/Toronto,-79.4,43.71
Starbucks,3999-144325,Wellington & Simcoe - RBC,Company Owned,"155 Wellington St W, 137",Toronto,ON,CA,M5V 3H1,416 598-0243,GMT-05:00 America/Toronto,-79.39,43.65
Starbucks,4742-104613,Yonge & Erskine,Company Owned,2451 Yonge Street N,Toronto,ON,CA,M4P 2E7,416-932-0865,GMT-05:00 America/Toronto,-79.4,43.71
Starbucks,21792-214225,MARS - University & College,Company Owned,661 University Avenue,Toronto,ON,CA,M5G 1M1,(416) 599-8533,GMT-05:00 America/Toronto,-79.39,43.66
Starbucks,75397-104159,North York Regional Hospital - Toro,Licensed,4001 Leslie Street,Toronto,ON,CA,M2K 1E1,416-756-6000,GMT-05:00 America/Toronto,-79.36,43.77
Starbucks,4438-75461,494 Bloor Street West,Company Owned,494 Bloor Street West,Toronto,ON,CA,M5S 1Y2,416-535-9984,GMT-05:00 America/Toronto,-79.41,43.67
Starbucks,4205-530,604 Danforth,Company Owned,604 Danforth Avenue,Toronto,ON,CA,M4K 1R1,(416) 406-1044,GMT-05:00 America/Toronto,-79.35,43.68
Starbucks,4282-879,Yonge @ Rose Hill,Company Owned,"5 Rose Hill Ave., The Hospital for Sick Children",Toronto,ON,CA,M5V 1Z7,(416) 920-5955,GMT-05:00 America/Toronto,-79.39,43.69
Starbucks,4225-767,Hospital for Sick Children,Company Owned,555 University Avenue,Toronto,ON,CA,M5G 1X8,(416) 977-0855,GMT-05:00 America/Toronto,-79.39,43.66
Starbucks,17627-180704,Yonge & Lawrence,Company Owned,3050 Yonge Street,Toronto,ON,CA,M4N 2K4,(416) 486-0220,GMT-05:00 America/Toronto,-79.4,43.72
Starbucks,4508-93343,Yonge & Eglinton Indigo,Company Owned,2300 Yonge St,Toronto,ON,CA,M4P 1E4,416-487-2330,GMT-05:00 America/Toronto,-79.4,43.71
Starbucks,4265-1032,201 Main Street,Company Owned,"201 Main Street, Vellor Village",Unionville,ON,CA,L3R 2G8,(905) 944-0703,GMT-05:00 America/Toronto,-79.31,43.87
Starbucks,4791-104690,3737 Major Mackenzie Dr,Company Owned,"3737 Major Mackenzie Drive, 101",Vaughan,ON,CA,L4H 0A2,905-303-7097,GMT-05:00 America/Toronto,-79.56,43.84
Starbucks,4743-103298,"8010 Bathurst St, Bldg C, Unit 6",Company Owned,"8010 Bathurst Street, Building C, Unit 6, Building C, Vaughan Mills",Vaughan,ON,CA,L4J 0B8,905-731-3131,GMT-05:00 America/Toronto,-79.45,43.82
Teavana,28643-250193,Teavana - Vaughan Mills,Company Owned,"1 Bass Pro Mills Dr., No. 718",Vaughan,ON,CA,L4K 5W4,905-660-0663,GMT-05:00 America/Toronto,-79.53,43.82
Starbucks,4982-105180,1420 Major Mackenzie Dr,Company Owned,"1420 Major Mackenzie Drive, Unit H1",Vaughan,ON,CA,L6A 4H6,905-303-6657,GMT-05:00 America/Toronto,-79.49,43.86
Starbucks,4732-104193,3175 Rutherford Rd,Company Owned,"3175 Rutherford Road, Unit 78, Building B",Vaughan,ON,CA,L4K 5Y6,905-669-1460,GMT-05:00 America/Toronto,-79.54,43.83
Starbucks,4938-124144,20 Innovation Dr,Company Owned,"20 Innovation Drive, Building B, Unit 1, Townsgate Plaza",Vaughan,ON,CA,L4H 0S3,905-851-5035,GMT-05:00 America/Toronto,-79.63,43.79
Starbucks,4395-24448,7077 Bathurst St,Company Owned,"7077 Bathurst Street, Unit 6",Vaughan,ON,CA,L4J 2J6,905-764-2332,GMT-05:00 America/Toronto,-79.45,43.79
Starbucks,24008-210505,Vaughan Mills - East (Entry 4),Company Owned,"1 Bass Pro Mills Drive, 743",Vaughan,ON,CA,L4K 5W4,9057617920,GMT-05:00 America/Toronto,-79.54,43.83
Starbucks,4906-124044,1101 Rutherford Rd,Company Owned,1101 Rutherford Rd,Vaughan,ON,CA,L4J 0E2,905-709-9854,GMT-05:00 America/Toronto,-79.47,43.84
Starbucks,4835-107119,10 Disera Dr,Company Owned,"10 Disera Drive, Unit G7",Vaughan,ON,CA,L4J 0A7,(905)764-9723,GMT-05:00 America/Toronto,-79.45,43.81
Starbucks,4979-133665,"6 Clappison Ave, Unit 1",Company Owned,"6 Clappison Ave, Unit 1",Waterdown,ON,CA,L0R 2H2,905-690-9156,GMT-05:00 America/Toronto,-79.91,43.32
Starbucks,4733-103130,95 King St S,Company Owned,95 King Street South,Waterloo,ON,CA,N2J 1P2,519-886-2604,GMT-05:00 America/Toronto,-80.52,43.46
Teavana,28552-250188,Teavana - Conestoga Mall,Company Owned,"550 King St. N., Unit G12, Laurelwood SHopping Centre",Waterloo,ON,CA,N2L 5W6,519-772-0472,GMT-05:00 America/Toronto,-80.53,43.5
Starbucks,4807-107185,450 Columbia St W,Company Owned,450 Columbia Street West,Waterloo,ON,CA,N2T 2Z4,519-746-5039,GMT-05:00 America/Toronto,-80.57,43.47
Starbucks,4647-99935,247 King St N,Company Owned,247 King Street North,Waterloo,ON,CA,N2J 2Y8,519-886-0101,GMT-05:00 America/Toronto,-80.53,43.48
